Series Name,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Female share of graduates in Services programmes, tertiary (%)",Namibia,NAM,57.14286,63.82979,57.65408,51.30435,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Niger,NER,..,18.71345,34.43299,41.16505,17.96821,..,..
"Female share of graduates in Services programmes, tertiary (%)",Nigeria,NGA,..,..,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Rwanda,RWA,63.06695,66.89655,..,50.52083,50.25445,..,..
"Female share of graduates in Services programmes, tertiary (%)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Senegal,SEN,..,..,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Seychelles,SYC,63.04348,68.18182,95.2381,66.66667,71.79487,..,..
"Female share of graduates in Services programmes, tertiary (%)",Sierra Leone,SLE,..,..,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Somalia,SOM,..,..,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",South Africa,ZAF,78.36879,76.79144,72.46771,78.49246,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",South Sudan,SSD,..,..,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Sudan,SDN,54.15385,46.77419,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Tanzania,TZA,..,..,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Togo,TGO,..,..,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Uganda,UGA,..,..,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Zambia,ZMB,..,..,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Zimbabwe,ZWE,..,66.94561,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Algeria,DZA,27.93779,47.31769,38.76872,..,41.45357,..,..
"Female share of graduates in Services programmes, tertiary (%)","Egypt, Arab Rep.",EGY,..,..,40.04972,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Djibouti,DJI,..,..,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Libya,LBY,..,..,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",Tunisia,TUN,61.11369,56.12986,54.57077,..,56.93582,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Angola,AGO,..,55.009,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Benin,BEN,40.3125,61.49068,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Botswana,BWA,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Burkina Faso,BFA,28.33333,41.97683,42.41502,34.67512,45.35124,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Burundi,BDI,..,..,20,55.11364,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Cabo Verde,CPV,..,..,68.62745,66.79104,68.87967,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Cameroon,CMR,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Central African Republic,CAF,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Chad,TCD,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Comoros,COM,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)","Congo, Dem. Rep.",COD,..,..,35.3489,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)","Congo, Rep.",COG,..,..,..,41.87884,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Cote d'Ivoire,CIV,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Eritrea,ERI,..,63.47518,51.49254,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Eswatini,SWZ,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Ethiopia,ETH,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Gabon,GAB,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)","Gambia, The",GMB,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Ghana,GHA,..,45.08413,33.3642,49.85042,40.06103,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Guinea,GIN,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Kenya,KEN,..,..,56.16132,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Lesotho,LSO,..,58.79265,..,..,77.5,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Liberia,LBR,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Madagascar,MDG,44.6578,41.79688,44.34783,44.24736,46.03533,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Malawi,MWI,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Mali,MLI,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Mauritania,MRT,..,..,36.9258,37.57962,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Mauritius,MUS,..,..,..,73.5363,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Mozambique,MOZ,..,52.65866,54.86322,54.11765,56.95652,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Namibia,NAM,67.31518,67.5174,66.31016,71.36564,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Niger,NER,..,29.26829,60.7362,76.23352,45.94252,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Nigeria,NGA,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Rwanda,RWA,..,..,..,44.63972,47.78504,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Senegal,SEN,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Seychelles,SYC,..,60,40,78.57143,78.57143,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Sierra Leone,SLE,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Somalia,SOM,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",South Africa,ZAF,67.27801,67.83036,68.91799,68.30046,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",South Sudan,SSD,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Sudan,SDN,..,47.95843,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Tanzania,TZA,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Togo,TGO,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Uganda,UGA,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Zambia,ZMB,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Zimbabwe,ZWE,..,45.66415,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Algeria,DZA,..,71.42893,71.36785,..,68.37046,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)","Egypt, Arab Rep.",EGY,..,..,41.33861,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Djibouti,DJI,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Libya,LBY,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",Tunisia,TUN,..,74.15855,77.02931,..,77.3175,..,..
"Gross graduation ratio, primary, female (%)",Angola,AGO,..,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Benin,BEN,62.74984,67.06805,64.29919,37.39879,50.33269,..,..
"Gross graduation ratio, primary, female (%)",Botswana,BWA,76.60411,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Burkina Faso,BFA,82.84723,..,64.63598,..,..,..,..
"Gross graduation ratio, primary, female (%)",Burundi,BDI,59.86573,62.64781,62.1396,52.57534,67.22007,..,..
"Gross graduation ratio, primary, female (%)",Cabo Verde,CPV,91.74365,94.85364,91.46294,87.79047,91.41214,..,..
"Gross graduation ratio, primary, female (%)",Cameroon,CMR,50.50285,46.83051,44.14392,43.99867,38.16937,..,..
"Gross graduation ratio, primary, female (%)",Central African Republic,CAF,..,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Chad,TCD,..,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Comoros,COM,..,..,..,..,59.09661,..,..
"Gross graduation ratio, primary, female (%)","Congo, Dem. Rep.",COD,..,12.74785,..,..,..,..,..
"Gross graduation ratio, primary, female (%)","Congo, Rep.",COG,..,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Cote d'Ivoire,CIV,46.85848,50.06775,54.38017,57.86196,60.81793,..,..
"Gross graduation ratio, primary, female (%)",Equatorial Guinea,GNQ,..,41.26038,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Eritrea,ERI,..,55.08918,58.00422,57.58897,54.07185,..,..
"Gross graduation ratio, primary, female (%)",Eswatini,SWZ,81.02255,86.0003,102.71389,106.44358,..,..,..
"Gross graduation ratio, primary, female (%)",Ethiopia,ETH,32.67165,37.99309,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Gabon,GAB,..,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)","Gambia, The",GMB,..,..,69.19029,76.72522,78.94523,..,..
"Gross graduation ratio, primary, female (%)",Ghana,GHA,94.94427,69.00672,99.5329,98.23515,98.53101,99.84943,..
"Gross graduation ratio, primary, female (%)",Guinea,GIN,32.80792,..,29.78995,..,..,..,..
"Gross graduation ratio, primary, female (%)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Kenya,KEN,..,102.28254,105.91333,..,..,..,..
"Gross graduation ratio, primary, female (%)",Lesotho,LSO,..,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Liberia,LBR,..,45.17347,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Madagascar,MDG,58.15895,56.10731,50.46617,..,48.24162,..,..
"Gross graduation ratio, primary, female (%)",Malawi,MWI,..,29.62173,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Mali,MLI,..,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Mauritania,MRT,36.06166,..,40.07649,39.24302,40.40022,..,..
"Gross graduation ratio, primary, female (%)",Mauritius,MUS,92.67776,86.53888,90.83728,90.22989,82.14329,..,..
"Gross graduation ratio, primary, female (%)",Mozambique,MOZ,39.86785,33.39581,41.79021,40.27084,..,..,..
"Gross graduation ratio, primary, female (%)",Namibia,NAM,..,..,..,88.75087,88.95246,..,..
"Gross graduation ratio, primary, female (%)",Niger,NER,..,24.36088,31.34393,26.87981,28.41574,..,..
"Gross graduation ratio, primary, female (%)",Nigeria,NGA,..,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Rwanda,RWA,55.29621,55.72106,64.31822,77.93294,77.04008,..,..
"Gross graduation ratio, primary, female (%)",Sao Tome and Principe,STP,91.99522,78.37111,80.82552,..,..,..,..
"Gross graduation ratio, primary, female (%)",Senegal,SEN,24.25971,27.24098,47.15878,43.2359,39.96798,..,..
"Gross graduation ratio, primary, female (%)",Seychelles,SYC,108.57143,113.07087,116.51235,102.84006,108.70827,..,..
"Gross graduation ratio, primary, female (%)",Sierra Leone,SLE,..,43.71131,63.64134,64.80597,..,..,..
"Gross graduation ratio, primary, female (%)",Somalia,SOM,..,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",South Africa,ZAF,..,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",South Sudan,SSD,..,23.66058,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Sudan,SDN,58.20868,58.53302,60.39903,61.97237,..,..,..
"Gross graduation ratio, primary, female (%)",Tanzania,TZA,73.88363,..,66.07742,..,75.51849,..,..
"Gross graduation ratio, primary, female (%)",Togo,TGO,58.74719,65.16839,68.26329,76.35316,74.06087,..,..
"Gross graduation ratio, primary, female (%)",Uganda,UGA,..,63.48484,52.32109,54.00156,..,..,..
"Gross graduation ratio, primary, female (%)",Zambia,ZMB,76.39381,77.39891,81.07713,..,..,..,..
"Gross graduation ratio, primary, female (%)",Zimbabwe,ZWE,..,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Algeria,DZA,113.05957,108.44544,109.23265,118.81028,109.08664,..,..
"Gross graduation ratio, primary, female (%)","Egypt, Arab Rep.",EGY,94.11576,..,98.32726,95.36619,102.46708,..,..
"Gross graduation ratio, primary, female (%)",Djibouti,DJI,47.78654,47.8666,49.15572,50.71582,60.15675,..,..
"Gross graduation ratio, primary, female (%)",Libya,LBY,..,..,..,..,..,..,..
"Gross graduation ratio, primary, female (%)",Tunisia,TUN,99.96957,97.6252,103.72168,101.99859,104.37716,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Angola,AGO,53.4072113,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Benin,BEN,..,..,..,..,31.07164955,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Botswana,BWA,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Burkina Faso,BFA,26.22024918,..,..,..,32.68761826,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Burundi,BDI,54.64165878,..,..,61.22369003,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Cabo Verde,CPV,..,82.04222107,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Cameroon,CMR,..,..,..,..,71.58627319,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Central African Republic,CAF,..,..,..,..,25.75638008,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Chad,TCD,..,13.93340969,13.95522976,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Comoros,COM,..,..,..,..,52.95639038,..,..
"Literacy rate, adult female (% of females ages 15 and above)","Congo, Dem. Rep.",COD,..,..,66.49997711,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)","Congo, Rep.",COG,..,..,..,..,74.61875916,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Cote d'Ivoire,CIV,36.78424835,..,..,..,40.49937057,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Eritrea,ERI,..,..,..,..,68.94618988,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Eswatini,SWZ,..,..,..,..,88.54268646,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Ethiopia,ETH,..,..,..,44.42338181,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Gabon,GAB,..,..,..,..,83.42397308,..,..
"Literacy rate, adult female (% of females ages 15 and above)","Gambia, The",GMB,..,41.57701874,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Ghana,GHA,..,..,..,..,74.47438812,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Guinea,GIN,21.96224976,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Guinea-Bissau,GNB,30.76851082,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Kenya,KEN,74.00631714,..,..,..,78.1889267,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Lesotho,LSO,84.93489075,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Liberia,LBR,..,..,..,34.09225845,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Madagascar,MDG,..,..,..,..,72.38408661,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Malawi,MWI,55.13098907,55.20410919,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Mali,MLI,..,22.19581032,..,..,25.73516083,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Mauritania,MRT,..,..,..,43.35438919,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Mauritius,MUS,90.28331757,90.65402222,90.98055267,..,89.36637878,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Mozambique,MOZ,..,43.06246185,..,50.29513931,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Namibia,NAM,..,..,..,..,91.43643188,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Niger,NER,..,..,..,..,26.64999962,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Nigeria,NGA,..,..,..,..,52.65647888,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Rwanda,RWA,66.13744354,..,..,..,69.39453888,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Sao Tome and Principe,STP,..,..,..,..,89.51573181,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Senegal,SEN,..,..,..,39.7985611,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Seychelles,SYC,..,..,..,..,96.35019684,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Sierra Leone,SLE,..,..,..,..,34.85203171,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Somalia,SOM,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",South Africa,ZAF,93.07305908,93.40802765,..,86.45863342,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",South Sudan,SSD,..,..,..,..,28.86425972,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Sudan,SDN,..,..,..,..,56.06322861,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Tanzania,TZA,..,73.09382629,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Togo,TGO,..,51.24177933,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Uganda,UGA,..,..,..,..,70.83805847,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Zambia,ZMB,..,..,..,..,83.08344269,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Zimbabwe,ZWE,88.28382874,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Algeria,DZA,..,..,..,..,75.32296753,..,..
"Literacy rate, adult female (% of females ages 15 and above)","Egypt, Arab Rep.",EGY,..,..,..,65.50569153,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Djibouti,DJI,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Libya,LBY,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",Tunisia,TUN,72.22377014,..,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Angola,AGO,79.97415161,..,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Benin,BEN,..,..,..,..,53.97703171,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Botswana,BWA,..,..,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Burkina Faso,BFA,44.37945175,..,..,..,50.07458878,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Burundi,BDI,69.58728027,..,..,76.29605103,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Cabo Verde,CPV,..,91.69143677,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Cameroon,CMR,..,..,..,..,82.6280365,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Central African Republic,CAF,..,..,..,..,49.51459122,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Chad,TCD,..,38.91820145,31.32879066,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Comoros,COM,..,..,..,..,64.64420319,..,..
"Literacy rate, adult male (% of males ages 15 and above)","Congo, Dem. Rep.",COD,..,..,88.52468872,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)","Congo, Rep.",COG,..,..,..,..,86.07650757,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Cote d'Ivoire,CIV,50.70190048,..,..,..,53.65694046,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Eritrea,ERI,..,..,..,..,84.37323761,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Eswatini,SWZ,..,..,..,..,88.2875824,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Ethiopia,ETH,..,..,..,59.24145889,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Gabon,GAB,..,..,..,..,85.85234833,..,..
"Literacy rate, adult male (% of males ages 15 and above)","Gambia, The",GMB,..,61.76725006,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Ghana,GHA,..,..,..,..,83.52458191,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Guinea,GIN,43.64009094,..,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Guinea-Bissau,GNB,62.15797043,..,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Kenya,KEN,83.7780304,..,..,..,84.98883057,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Lesotho,LSO,67.74746704,..,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Liberia,LBR,..,..,..,62.69655991,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Madagascar,MDG,..,..,..,..,77.27513885,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Malawi,MWI,75.97926331,69.75396729,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Mali,MLI,..,45.06592178,..,..,46.18413925,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Mauritania,MRT,..,..,..,63.74855042,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Mauritius,MUS,94.76538086,94.86116791,95.43585968,..,93.35735321,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Mozambique,MOZ,..,70.75839233,..,72.59944916,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Namibia,NAM,..,..,..,..,91.62741852,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Niger,NER,..,..,..,..,43.59405899,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Nigeria,NGA,..,..,..,..,71.25570679,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Rwanda,RWA,76.14972687,..,..,..,77.55879974,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Sao Tome and Principe,STP,..,..,..,..,96.16268158,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Senegal,SEN,..,..,..,64.81227875,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Seychelles,SYC,..,..,..,..,95.41175842,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Sierra Leone,SLE,..,..,..,..,51.6468811,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Somalia,SOM,..,..,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",South Africa,ZAF,95.28684998,95.39653015,..,87.67774963,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",South Sudan,SSD,..,..,..,..,40.26480865,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Sudan,SDN,..,..,..,..,65.43515015,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Tanzania,TZA,..,83.20484924,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Togo,TGO,..,77.25942993,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Uganda,UGA,..,..,..,..,82.65601349,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Zambia,ZMB,..,..,..,..,90.60118103,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Zimbabwe,ZWE,89.1853714,..,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Algeria,DZA,..,..,..,..,87.42295837,..,..
"Literacy rate, adult male (% of males ages 15 and above)","Egypt, Arab Rep.",EGY,..,..,..,76.49521637,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Djibouti,DJI,..,..,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Libya,LBY,..,..,..,..,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",Tunisia,TUN,86.06011963,..,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Angola,AGO,70.58512878,..,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Benin,BEN,..,..,..,..,51.94361877,..,..
"Literacy rate, youth female (% of females ages 15-24)",Botswana,BWA,..,..,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Burkina Faso,BFA,43.9858284,..,..,..,54.66999817,..,..
"Literacy rate, youth female (% of females ages 15-24)",Burundi,BDI,74.95890808,..,..,85.61855316,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Cabo Verde,CPV,..,98.73017883,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Cameroon,CMR,..,..,..,..,82.41000366,..,..
"Literacy rate, youth female (% of females ages 15-24)",Central African Republic,CAF,..,..,..,..,28.70665932,..,..
"Literacy rate, youth female (% of females ages 15-24)",Chad,TCD,..,25.99361992,22.38714981,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Comoros,COM,..,..,..,..,78.30236053,..,..
"Literacy rate, youth female (% of females ages 15-24)","Congo, Dem. Rep.",COD,..,..,79.71484375,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)","Congo, Rep.",COG,..,..,..,..,78.74230957,..,..
"Literacy rate, youth female (% of females ages 15-24)",Cote d'Ivoire,CIV,47.03974915,..,..,..,53.02510071,..,..
"Literacy rate, youth female (% of females ages 15-24)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Eritrea,ERI,..,..,..,..,92.7140274,..,..
"Literacy rate, youth female (% of females ages 15-24)",Eswatini,SWZ,..,..,..,..,96.69525146,..,..
"Literacy rate, youth female (% of females ages 15-24)",Ethiopia,ETH,..,..,..,71.97251129,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Gabon,GAB,..,..,..,..,91.44937897,..,..
"Literacy rate, youth female (% of females ages 15-24)","Gambia, The",GMB,..,64.44683075,..,..,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",Ghana,GHA,..,..,..,..,92.2085495,..,..
"Literacy rate, youth female (% of females ages 15-24)",Guinea,GIN,37.21017838,..,..,..,..,..,..
